,id,name,common_name,supercategory,kingdom,phylum,class,order,family,genus,specific_epithet,image_dir_name,label
9129,9129,Leucadendron rubrum,Spinning-top Conebush,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Leucadendron,rubrum,09129_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Leucadendron_rubrum,Spinning-top Conebush Plants Leucadendron
9130,9130,Leucadendron salignum,Common Sunshine Conebush,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Leucadendron,salignum,09130_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Leucadendron_salignum,Common Sunshine Conebush Plants Leucadendron
9131,9131,Leucospermum conocarpodendron,tree pincushion,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Leucospermum,conocarpodendron,09131_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Leucospermum_conocarpodendron,tree pincushion Plants Leucospermum
9132,9132,Leucospermum cuneiforme,Wart-Stemmed Pincushion,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Leucospermum,cuneiforme,09132_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Leucospermum_cuneiforme,Wart-Stemmed Pincushion Plants Leucospermum
9133,9133,Mimetes cucullatus,red pagoda,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Mimetes,cucullatus,09133_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Mimetes_cucullatus,red pagoda Plants Mimetes
9134,9134,Protea caffra,Common Sugarbush,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Protea,caffra,09134_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_caffra,Common Sugarbush Plants Protea
9135,9135,Protea cynaroides,King Protea,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Protea,cynaroides,09135_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_cynaroides,King Protea Plants Protea
9136,9136,Protea laurifolia,Greyleaf Sugarbush,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Protea,laurifolia,09136_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_laurifolia,Greyleaf Sugarbush Plants Protea
9137,9137,Protea neriifolia,Oleander-leaf Protea,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Protea,neriifolia,09137_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_neriifolia,Oleander-leaf Protea Plants Protea
9138,9138,Protea nitida,Wagon Tree,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Protea,nitida,09138_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_nitida,Wagon Tree Plants Protea
9139,9139,Protea repens,Common Sugarbush,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Protea,repens,09139_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_repens,Common Sugarbush Plants Protea
9140,9140,Serruria fasciflora,Common Pin Spiderhead,Plants,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Serruria,fasciflora,09140_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Serruria_fasciflora,Common Pin Spiderhead Plants Serruria
9141,9141,Achlys triphylla,vanilla leaf,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Achlys,triphylla,09141_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Achlys_triphylla,vanilla leaf Plants Achlys
9142,9142,Berberis aquifolium,Oregon-grape,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,aquifolium,09142_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_aquifolium,Oregon-grape Plants Berberis
9143,9143,Berberis bealei,leatherleaf mahonia,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,bealei,09143_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_bealei,leatherleaf mahonia Plants Berberis
9144,9144,Berberis darwinii,Darwin's Barberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,darwinii,09144_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_darwinii,Darwin's Barberry Plants Berberis
9145,9145,Berberis nervosa,Cascade Oregon-grape,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,nervosa,09145_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_nervosa,Cascade Oregon-grape Plants Berberis
9146,9146,Berberis repens,creeping mahonia,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,repens,09146_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_repens,creeping mahonia Plants Berberis
9147,9147,Berberis thunbergii,Thunberg's barberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,thunbergii,09147_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_thunbergii,Thunberg's barberry Plants Berberis
9148,9148,Berberis trifoliolata,Agarita,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,trifoliolata,09148_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_trifoliolata,Agarita Plants Berberis
9149,9149,Berberis vulgaris,European barberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,vulgaris,09149_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_vulgaris,European barberry Plants Berberis
9150,9150,Caulophyllum giganteum,early blue cohosh,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Caulophyllum,giganteum,09150_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Caulophyllum_giganteum,early blue cohosh Plants Caulophyllum
9151,9151,Caulophyllum thalictroides,blue cohosh,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Caulophyllum,thalictroides,09151_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Caulophyllum_thalictroides,blue cohosh Plants Caulophyllum
9152,9152,Jeffersonia diphylla,twinleaf,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Jeffersonia,diphylla,09152_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Jeffersonia_diphylla,twinleaf Plants Jeffersonia
9153,9153,Nandina domestica,Heavenly bamboo,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Nandina,domestica,09153_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Nandina_domestica,Heavenly bamboo Plants Nandina
9154,9154,Podophyllum peltatum,mayapple,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Podophyllum,peltatum,09154_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Podophyllum_peltatum,mayapple Plants Podophyllum
9155,9155,Vancouveria hexandra,White Inside-out Flower,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Vancouveria,hexandra,09155_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Vancouveria_hexandra,White Inside-out Flower Plants Vancouveria
9156,9156,Cocculus carolinus,Carolina snailseed,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cocculus,carolinus,09156_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Menispermaceae_Cocculus_carolinus,Carolina snailseed Plants Cocculus
9157,9157,Menispermum canadense,moonseed,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Menispermum,canadense,09157_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Menispermaceae_Menispermum_canadense,moonseed Plants Menispermum
9158,9158,Argemone albiflora,white prickly poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Argemone,albiflora,09158_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_albiflora,white prickly poppy Plants Argemone
9159,9159,Argemone mexicana,Mexican prickly poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Argemone,mexicana,09159_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_mexicana,Mexican prickly poppy Plants Argemone
9160,9160,Argemone munita,flatbud prickly poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Argemone,munita,09160_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_munita,flatbud prickly poppy Plants Argemone
9161,9161,Argemone ochroleuca,Mexican Poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Argemone,ochroleuca,09161_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_ochroleuca,Mexican Poppy Plants Argemone
9162,9162,Argemone polyanthemos,thistle poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Argemone,polyanthemos,09162_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_polyanthemos,thistle poppy Plants Argemone
9163,9163,Capnoides sempervirens,Rock Harlequin,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Capnoides,sempervirens,09163_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Capnoides_sempervirens,Rock Harlequin Plants Capnoides
9164,9164,Chelidonium majus,Greater celandine,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Chelidonium,majus,09164_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Chelidonium_majus,Greater celandine Plants Chelidonium
9165,9165,Corydalis aurea,scrambled eggs,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Corydalis,aurea,09165_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Corydalis_aurea,scrambled eggs Plants Corydalis
9166,9166,Corydalis cava,Hollowroot,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Corydalis,cava,09166_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Corydalis_cava,Hollowroot Plants Corydalis
9167,9167,Corydalis flavula,Pale Corydalis,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Corydalis,flavula,09167_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Corydalis_flavula,Pale Corydalis Plants Corydalis
9168,9168,Corydalis solida,Bird-in-a-bush,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Corydalis,solida,09168_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Corydalis_solida,Bird-in-a-bush Plants Corydalis
9169,9169,Dendromecon rigida,Bush Poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dendromecon,rigida,09169_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Dendromecon_rigida,Bush Poppy Plants Dendromecon
9170,9170,Dicentra canadensis,squirrel corn,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dicentra,canadensis,09170_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Dicentra_canadensis,squirrel corn Plants Dicentra
9171,9171,Dicentra cucullaria,Dutchman's breeches,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dicentra,cucullaria,09171_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Dicentra_cucullaria,Dutchman's breeches Plants Dicentra
9172,9172,Dicentra formosa,Pacific Bleeding Heart,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dicentra,formosa,09172_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Dicentra_formosa,Pacific Bleeding Heart Plants Dicentra
9173,9173,Ehrendorferia chrysantha,golden eardrops,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Ehrendorferia,chrysantha,09173_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Ehrendorferia_chrysantha,golden eardrops Plants Ehrendorferia
9174,9174,Eschscholzia caespitosa,Tufted Poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia,caespitosa,09174_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Eschscholzia_caespitosa,Tufted Poppy Plants Eschscholzia
9175,9175,Eschscholzia californica,Californian poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia,californica,09175_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Eschscholzia_californica,Californian poppy Plants Eschscholzia
9176,9176,Eschscholzia minutiflora,little gold poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia,minutiflora,09176_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Eschscholzia_minutiflora,little gold poppy Plants Eschscholzia
9177,9177,Eschscholzia parishii,goldpoppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia,parishii,09177_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Eschscholzia_parishii,goldpoppy Plants Eschscholzia
9178,9178,Fumaria capreolata,white ramping-fumitory,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Fumaria,capreolata,09178_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Fumaria_capreolata,white ramping-fumitory Plants Fumaria
9179,9179,Fumaria muralis,common ramping-fumitory,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Fumaria,muralis,09179_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Fumaria_muralis,common ramping-fumitory Plants Fumaria
9180,9180,Fumaria officinalis,Common Fumitory,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Fumaria,officinalis,09180_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Fumaria_officinalis,Common Fumitory Plants Fumaria
9181,9181,Glaucium flavum,sea poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Glaucium,flavum,09181_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Glaucium_flavum,sea poppy Plants Glaucium
9182,9182,Lamprocapnos spectabilis,Bleeding Heart,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Lamprocapnos,spectabilis,09182_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Lamprocapnos_spectabilis,Bleeding Heart Plants Lamprocapnos
9183,9183,Papaver cambricum,Welsh Poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,cambricum,09183_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_cambricum,Welsh Poppy Plants Papaver
9184,9184,Papaver dubium,Long-headed poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,dubium,09184_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_dubium,Long-headed poppy Plants Papaver
9185,9185,Papaver heterophyllum,windpoppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,heterophyllum,09185_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_heterophyllum,windpoppy Plants Papaver
9186,9186,Papaver rhoeas,common poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,rhoeas,09186_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_rhoeas,common poppy Plants Papaver
9187,9187,Papaver somniferum,opium poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,somniferum,09187_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_somniferum,opium poppy Plants Papaver
9188,9188,Platystemon californicus,creamcups,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Platystemon,californicus,09188_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Platystemon_californicus,creamcups Plants Platystemon
9189,9189,Pseudofumaria lutea,Yellow Corydalis,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Pseudofumaria,lutea,09189_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Pseudofumaria_lutea,Yellow Corydalis Plants Pseudofumaria
9190,9190,Romneya coulteri,Coulter's matilija poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Romneya,coulteri,09190_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Romneya_coulteri,Coulter's matilija poppy Plants Romneya
9191,9191,Sanguinaria canadensis,puccoon-root,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Sanguinaria,canadensis,09191_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Sanguinaria_canadensis,puccoon-root Plants Sanguinaria
9192,9192,Stylophorum diphyllum,celandine poppy,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Stylophorum,diphyllum,09192_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Stylophorum_diphyllum,celandine poppy Plants Stylophorum
9193,9193,Aconitum columbianum,Columbian Monkshood,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aconitum,columbianum,09193_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_columbianum,Columbian Monkshood Plants Aconitum
9194,9194,Aconitum delphiniifolium,larkspurleaf monkshood,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aconitum,delphiniifolium,09194_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_delphiniifolium,larkspurleaf monkshood Plants Aconitum
9195,9195,Aconitum lycoctonum,Northern wolf's-bane,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aconitum,lycoctonum,09195_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_lycoctonum,Northern wolf's-bane Plants Aconitum
9196,9196,Aconitum napellus,Monk's-hood,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aconitum,napellus,09196_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_napellus,Monk's-hood Plants Aconitum
9197,9197,Aconitum septentrionale,Aconitum septentrionale,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aconitum,septentrionale,09197_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_septentrionale,Aconitum septentrionale Plants Aconitum
9198,9198,Actaea pachypoda,doll's eyes,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Actaea,pachypoda,09198_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Actaea_pachypoda,doll's eyes Plants Actaea
9199,9199,Actaea racemosa,black cohosh,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Actaea,racemosa,09199_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Actaea_racemosa,black cohosh Plants Actaea
9200,9200,Actaea rubra,red baneberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Actaea,rubra,09200_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Actaea_rubra,red baneberry Plants Actaea
9201,9201,Actaea spicata,Eurasian baneberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Actaea,spicata,09201_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Actaea_spicata,Eurasian baneberry Plants Actaea
9202,9202,Adonis vernalis,Spring Adonis,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Adonis,vernalis,09202_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Adonis_vernalis,Spring Adonis Plants Adonis
9203,9203,Anemonastrum canadense,meadow anemone,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemonastrum,canadense,09203_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonastrum_canadense,meadow anemone Plants Anemonastrum
9204,9204,Anemone berlandieri,Tenpetal Anemone,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,berlandieri,09204_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_berlandieri,Tenpetal Anemone Plants Anemone
9205,9205,Anemone coronaria,poppy anemone,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,coronaria,09205_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_coronaria,poppy anemone Plants Anemone
9206,9206,Anemone cylindrica,Cylindrical Thimbleweed,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,cylindrica,09206_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_cylindrica,Cylindrical Thimbleweed Plants Anemone
9207,9207,Anemone hortensis,broad-leaved anemone,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,hortensis,09207_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_hortensis,broad-leaved anemone Plants Anemone
9208,9208,Anemone multifida,Cutleaf Anemone,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,multifida,09208_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_multifida,Cutleaf Anemone Plants Anemone
9209,9209,Anemone virginiana,tall thimbleweed,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,virginiana,09209_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_virginiana,tall thimbleweed Plants Anemone
9210,9210,Anemonoides altaica,Anemonoides altaica,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemonoides,altaica,09210_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonoides_altaica,Anemonoides altaica Plants Anemonoides
9211,9211,Anemonoides nemorosa,wood anemone,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemonoides,nemorosa,09211_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonoides_nemorosa,wood anemone Plants Anemonoides
9212,9212,Anemonoides quinquefolia,wood anemone,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemonoides,quinquefolia,09212_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonoides_quinquefolia,wood anemone Plants Anemonoides
9213,9213,Anemonoides ranunculoides,Yellow Anemone,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemonoides,ranunculoides,09213_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonoides_ranunculoides,Yellow Anemone Plants Anemonoides
